Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,battery_level,load_weight,speed,distance_traveled,obstacle_detection,navigation_status,wheel_rotation_speed,x,y,z
AGV - agv_003,AGV,agv_003,2024-10-19 17:20:01.117928+00:00,agv_003,43.4,0.17,46.0,445.7,0.1,1117.5,yes,en_route,86.1,183.6,124.6,38.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:20:20.788905+00:00,agv_003,13.7,0.16,99.7,301.8,1.7,380.7,yes,en_route,457.1,171.4,0.4,196.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:20:40.815636+00:00,agv_003,7.5,0.04,89.2,1329.3,2.5,1064.3,no,en_route,122.5,174.9,157.2,99.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:21:01.210572+00:00,agv_003,44.5,0.26,18.3,807.3,1.2,1206.1,no,waiting,218.0,124.8,153.5,67.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:21:21.166936+00:00,agv_003,10.0,0.02,98.9,196.9,3.5,588.9,yes,rerouting,362.9,103.4,170.2,61.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:21:40.540151+00:00,agv_003,5.4,0.03,17.9,1404.7,4.8,1230.0,yes,waiting,173.3,149.0,58.7,58.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:22:01.026214+00:00,agv_003,11.8,0.31,39.3,549.9,3.7,1413.8,yes,waiting,153.0,87.4,33.2,15.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:22:21.539835+00:00,agv_003,31.7,0.49,7.4,641.8,0.5,565.4,no,rerouting,448.7,47.8,197.6,77.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:22:40.847798+00:00,agv_003,13.5,0.37,4.5,1334.3,5.0,1949.2,no,en_route,424.1,17.8,26.4,87.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:23:00.897060+00:00,agv_003,2.1,0.39,77.4,764.9,0.9,1354.3,yes,rerouting,190.0,32.4,7.2,182.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:23:21.835285+00:00,agv_003,32.6,0.41,90.1,410.3,4.4,1586.2,no,en_route,118.3,181.9,161.4,141.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:23:40.075018+00:00,agv_003,15.3,0.39,62.5,600.2,3.4,1335.6,no,waiting,176.9,181.9,134.4,102.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:24:00.566490+00:00,agv_003,16.4,0.09,12.9,733.7,2.8,466.1,yes,rerouting,347.3,191.2,189.6,108.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:24:20.269996+00:00,agv_003,40.2,0.04,61.4,144.3,2.5,606.6,no,waiting,175.3,9.7,165.6,105.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:24:40.301653+00:00,agv_003,0.7,0.19,22.8,105.4,0.5,184.3,no,rerouting,194.1,152.1,90.7,125.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:25:00.693681+00:00,agv_003,27.6,0.03,82.3,226.9,2.2,330.9,yes,en_route,375.0,9.2,190.8,131.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:25:20.676694+00:00,agv_003,21.5,0.11,19.5,1313.7,3.7,1270.9,no,waiting,440.0,123.4,30.9,161.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:25:41.992764+00:00,agv_003,39.8,0.29,44.4,609.5,3.0,1008.3,yes,waiting,425.7,89.5,53.5,44.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:26:00.083275+00:00,agv_003,33.2,0.31,92.1,1386.2,3.4,955.4,no,waiting,97.0,23.9,71.8,160.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:26:20.601973+00:00,agv_003,13.8,0.24,74.6,690.5,0.1,1767.2,yes,rerouting,114.4,50.7,99.6,4.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:26:41.082664+00:00,agv_003,38.9,0.07,7.3,596.3,0.5,1716.1,no,en_route,368.0,187.7,173.0,73.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:27:01.489451+00:00,agv_003,30.2,0.45,61.1,910.5,2.1,1970.6,yes,en_route,383.1,146.7,51.0,95.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:27:21.006983+00:00,agv_003,24.0,0.34,55.6,185.3,4.3,1163.0,no,waiting,147.6,37.0,196.2,94.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:27:40.522992+00:00,agv_003,28.9,0.4,13.6,787.9,3.6,1280.0,yes,en_route,168.3,174.7,66.3,55.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:28:01.375125+00:00,agv_003,18.8,0.31,16.3,718.6,4.9,327.6,no,en_route,457.1,161.7,72.7,40.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:28:21.648335+00:00,agv_003,36.4,0.31,40.2,1380.6,4.1,635.2,no,en_route,346.6,141.5,97.4,143.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:28:41.961565+00:00,agv_003,45.4,0.16,73.0,1076.7,4.5,1994.4,no,rerouting,87.9,48.3,141.6,46.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:29:01.498954+00:00,agv_003,9.1,0.44,89.6,936.9,2.6,361.3,yes,waiting,498.4,83.2,138.9,47.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:29:20.933100+00:00,agv_003,16.6,0.12,51.8,860.2,2.2,1730.7,no,waiting,118.4,34.0,154.4,91.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:29:41.131046+00:00,agv_003,35.0,0.45,73.4,1064.0,1.3,391.0,no,rerouting,184.4,68.8,99.2,41.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:30:00.655122+00:00,agv_003,15.5,0.11,60.1,544.5,2.7,531.9,no,rerouting,67.3,121.7,7.2,69.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:30:21.214645+00:00,agv_003,37.4,0.07,66.2,737.5,2.1,1537.8,yes,en_route,278.8,89.0,51.9,58.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:30:40.481172+00:00,agv_003,10.0,0.28,12.1,944.7,1.8,427.7,yes,rerouting,105.9,143.9,42.2,140.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:31:01.088868+00:00,agv_003,30.1,0.32,95.1,59.7,0.2,1369.0,yes,rerouting,244.6,166.6,82.4,107.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:31:20.136808+00:00,agv_003,1.8,0.16,82.7,416.8,4.4,238.3,yes,waiting,395.5,113.6,73.3,160.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:31:40.628801+00:00,agv_003,35.5,0.28,48.3,850.4,1.5,784.4,no,rerouting,36.1,78.0,48.1,68.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:32:00.458655+00:00,agv_003,4.4,0.04,91.7,1004.2,3.8,1836.1,yes,rerouting,155.2,87.0,167.2,166.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:32:21.309541+00:00,agv_003,10.1,0.43,17.6,682.7,1.7,1033.3,no,waiting,346.2,149.4,172.2,106.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:33:00.847551+00:00,agv_003,26.9,0.18,64.4,351.1,3.0,0.2,no,rerouting,52.5,170.8,115.0,53.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:33:21.959854+00:00,agv_003,26.9,0.04,22.2,70.9,1.9,473.7,no,waiting,204.6,197.6,197.2,121.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:33:41.107616+00:00,agv_003,8.8,0.11,78.5,1320.5,0.2,1367.5,yes,rerouting,372.6,1.1,71.3,142.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:34:01.034752+00:00,agv_003,45.0,0.45,56.8,641.3,1.2,331.2,yes,en_route,390.0,58.8,83.5,68.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:34:21.398408+00:00,agv_003,40.1,0.43,7.0,641.5,0.1,1017.2,yes,rerouting,272.5,160.7,34.9,20.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:34:41.457685+00:00,agv_003,3.1,0.21,96.9,208.5,3.9,821.4,no,waiting,307.4,183.1,132.5,85.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:35:00.923130+00:00,agv_003,10.0,0.5,54.6,432.7,4.8,518.2,no,waiting,204.8,86.2,120.0,157.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:35:20.485405+00:00,agv_003,48.6,0.21,10.6,1377.9,4.3,576.0,no,rerouting,259.6,172.5,182.8,184.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:35:41.766701+00:00,agv_003,22.2,0.22,16.4,517.4,4.6,1402.4,no,en_route,451.7,165.2,94.8,128.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:36:01.526862+00:00,agv_003,30.5,0.02,54.4,137.2,2.7,402.1,no,rerouting,192.8,16.1,93.1,5.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:36:20.642637+00:00,agv_003,30.5,0.29,77.4,950.4,2.5,221.0,yes,en_route,133.8,160.0,99.7,100.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:36:40.789618+00:00,agv_003,18.5,0.31,6.8,336.1,0.2,1430.1,no,en_route,90.5,184.5,29.9,119.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:37:01.256886+00:00,agv_003,20.1,0.42,5.6,714.6,5.0,464.4,no,en_route,284.8,51.8,62.3,28.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:37:21.306957+00:00,agv_003,32.9,0.26,96.6,1384.0,3.8,4.1,no,en_route,207.8,134.8,175.1,134.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:37:40.738179+00:00,agv_003,19.3,0.19,30.6,381.9,0.3,405.0,no,waiting,24.7,139.6,186.0,173.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:38:02.068777+00:00,agv_003,34.0,0.19,93.9,1168.2,1.2,526.4,yes,en_route,353.5,147.0,140.8,184.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:38:20.814535+00:00,agv_003,16.6,0.03,67.9,1311.1,0.3,1291.9,no,rerouting,366.8,94.3,147.2,191.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:38:41.296377+00:00,agv_003,35.9,0.28,16.0,462.2,4.7,952.7,yes,en_route,434.1,150.6,198.3,141.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:39:00.210541+00:00,agv_003,37.5,0.3,14.8,1049.2,4.8,1872.7,yes,waiting,441.1,55.8,121.7,26.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:39:21.349270+00:00,agv_003,16.2,0.45,90.8,547.6,0.5,841.2,no,waiting,426.2,11.9,188.8,122.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:39:42.366948+00:00,agv_003,25.9,0.39,21.6,791.1,1.0,47.8,no,rerouting,259.4,190.1,177.9,151.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:40:00.350511+00:00,agv_003,32.4,0.13,75.5,169.5,3.4,1697.3,no,rerouting,388.2,136.4,126.6,190.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:40:20.376295+00:00,agv_003,16.5,0.01,8.1,298.4,3.6,364.0,no,rerouting,424.2,172.9,143.9,38.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:40:41.021353+00:00,agv_003,36.8,0.18,7.9,1271.8,0.5,1837.6,yes,en_route,399.2,56.6,21.7,83.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:41:01.184991+00:00,agv_003,6.0,0.46,64.3,318.2,0.5,759.7,no,rerouting,334.4,89.5,79.8,102.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:41:21.632030+00:00,agv_003,22.2,0.23,50.1,822.6,3.9,1791.5,no,en_route,29.1,123.7,53.9,49.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:41:40.532493+00:00,agv_003,10.8,0.39,49.4,663.3,2.7,764.4,yes,rerouting,293.1,187.4,170.0,25.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:42:00.233133+00:00,agv_003,47.3,0.44,45.7,942.9,2.8,812.6,no,rerouting,295.2,81.1,118.9,26.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:42:21.769426+00:00,agv_003,44.7,0.11,41.6,658.7,2.5,723.9,yes,rerouting,383.1,67.2,86.0,140.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:42:41.216232+00:00,agv_003,12.9,0.39,22.5,1359.4,3.8,343.0,yes,waiting,82.4,27.4,156.1,118.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:43:01.471983+00:00,agv_003,45.3,0.09,0.6,318.8,4.3,488.8,no,rerouting,186.7,93.1,193.9,2.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:43:20.871253+00:00,agv_003,41.8,0.4,24.0,1217.6,5.0,133.4,yes,waiting,1.3,97.3,72.3,172.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:43:41.700470+00:00,agv_003,38.7,0.47,14.7,53.1,2.8,1100.3,yes,rerouting,287.4,188.0,168.0,123.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:44:00.715258+00:00,agv_003,6.6,0.02,93.0,1296.3,0.5,209.9,no,rerouting,318.1,100.1,34.0,68.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:44:20.685901+00:00,agv_003,10.3,0.05,20.6,18.4,4.5,394.5,no,waiting,365.3,143.2,20.1,104.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:44:40.823457+00:00,agv_003,36.2,0.44,28.0,1237.2,2.2,354.7,yes,rerouting,449.0,148.1,157.8,63.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:45:01.702760+00:00,agv_003,41.8,0.18,88.1,523.4,2.3,766.5,no,waiting,19.7,32.8,23.5,17.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:45:21.034342+00:00,agv_003,38.9,0.06,42.9,782.0,2.8,1159.8,no,en_route,243.6,174.3,117.4,175.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:45:41.047873+00:00,agv_003,36.8,0.32,18.6,268.9,4.1,811.1,no,rerouting,217.9,64.3,165.2,64.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:46:00.109768+00:00,agv_003,27.8,0.2,54.1,1366.2,0.9,1250.0,no,rerouting,359.1,167.5,79.0,14.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:46:20.144100+00:00,agv_003,6.2,0.03,57.2,113.3,0.2,139.8,no,en_route,313.4,69.5,101.8,182.4
AGV - agv_003,AGV,agv_003,2024-10-19 17:46:43.308598+00:00,agv_003,35.4,0.4,69.3,646.9,0.8,236.9,no,en_route,421.5,145.4,132.1,131.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:47:01.517347+00:00,agv_003,26.1,0.27,76.6,429.2,1.3,1088.7,no,waiting,358.3,148.6,155.6,129.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:47:21.376781+00:00,agv_003,21.1,0.31,94.6,894.8,1.6,1324.4,yes,rerouting,283.8,3.5,111.7,144.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:47:41.232313+00:00,agv_003,41.1,0.03,61.7,1480.3,1.3,396.8,no,rerouting,81.4,100.6,141.6,193.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:48:00.943401+00:00,agv_003,11.9,0.19,2.4,717.0,2.8,1010.5,no,rerouting,499.7,163.6,121.9,143.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:48:21.625178+00:00,agv_003,22.6,0.29,24.1,1056.2,3.2,1005.8,no,en_route,356.6,77.0,91.5,106.2
AGV - agv_003,AGV,agv_003,2024-10-19 17:48:41.515005+00:00,agv_003,47.8,0.1,20.9,842.8,4.0,293.2,yes,rerouting,278.2,7.7,114.0,9.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:49:01.002996+00:00,agv_003,9.2,0.31,19.5,1124.1,2.7,1922.4,no,rerouting,441.0,59.3,5.3,70.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:49:21.092066+00:00,agv_003,49.0,0.1,43.8,496.6,2.4,481.1,no,waiting,200.9,80.9,60.1,89.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:49:41.281586+00:00,agv_003,23.2,0.26,60.5,1080.8,3.2,1039.3,yes,en_route,231.9,84.3,17.0,125.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:50:00.522944+00:00,agv_003,14.3,0.17,19.3,1119.9,2.0,1931.6,yes,en_route,325.2,48.9,160.7,140.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:50:20.583338+00:00,agv_003,48.7,0.2,97.2,848.8,0.6,1072.9,no,en_route,309.0,136.5,75.4,160.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:50:40.131201+00:00,agv_003,28.5,0.25,8.1,283.6,5.0,181.7,no,rerouting,217.0,40.5,139.5,31.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:51:00.736715+00:00,agv_003,45.1,0.5,78.8,899.7,4.4,1164.5,yes,en_route,252.9,105.6,183.6,56.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:51:20.866051+00:00,agv_003,8.5,0.08,29.2,637.0,0.3,271.7,no,en_route,209.3,12.3,60.0,174.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:51:40.881458+00:00,agv_003,33.6,0.31,77.6,932.8,0.8,438.5,yes,rerouting,99.8,20.9,7.0,196.9
AGV - agv_003,AGV,agv_003,2024-10-19 17:52:00.913067+00:00,agv_003,40.1,0.2,57.8,1240.3,4.0,1718.6,no,rerouting,283.8,195.7,125.4,86.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:52:20.827651+00:00,agv_003,45.7,0.41,33.7,1257.1,2.6,826.8,yes,en_route,265.1,194.5,44.5,22.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:52:41.489746+00:00,agv_003,22.8,0.06,23.3,505.2,3.9,1477.1,no,rerouting,410.2,22.5,135.1,103.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:53:00.341798+00:00,agv_003,45.2,0.4,87.3,1210.1,1.1,1928.4,yes,en_route,317.5,7.5,101.6,115.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:53:20.775965+00:00,agv_003,31.8,0.44,58.2,627.2,0.3,790.0,no,waiting,295.2,82.9,92.5,161.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:53:43.702768+00:00,agv_003,28.4,0.29,88.1,260.6,4.7,1196.5,no,waiting,168.5,151.7,117.1,32.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:54:00.779204+00:00,agv_003,14.1,0.22,63.0,134.1,4.0,714.2,yes,waiting,156.4,194.0,134.1,165.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:54:20.895470+00:00,agv_003,37.7,0.42,57.2,876.8,2.7,265.1,yes,en_route,53.2,67.7,178.2,181.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:54:40.474896+00:00,agv_003,30.3,0.25,63.0,139.1,2.1,807.9,yes,rerouting,75.6,99.9,178.4,137.8
AGV - agv_003,AGV,agv_003,2024-10-19 17:55:00.493562+00:00,agv_003,0.4,0.39,5.3,1149.6,2.3,173.5,no,waiting,42.0,188.4,104.9,168.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:55:21.220884+00:00,agv_003,16.5,0.47,79.8,271.1,1.2,416.7,yes,rerouting,60.0,127.2,162.7,74.0
AGV - agv_003,AGV,agv_003,2024-10-19 17:55:41.542598+00:00,agv_003,17.1,0.04,16.9,1190.8,2.3,1363.4,yes,waiting,116.6,87.1,75.5,129.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:56:00.841401+00:00,agv_003,11.8,0.38,1.6,681.3,1.2,1049.4,yes,rerouting,134.7,121.5,11.6,189.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:56:21.475427+00:00,agv_003,46.5,0.05,42.2,1486.7,1.6,1672.9,yes,en_route,103.3,150.4,18.6,108.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:56:41.909119+00:00,agv_003,39.0,0.15,82.3,720.5,1.7,170.6,no,rerouting,258.1,5.4,143.9,61.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:57:02.212141+00:00,agv_003,49.4,0.19,80.1,294.1,4.4,250.6,yes,waiting,486.9,68.3,189.3,73.3
AGV - agv_003,AGV,agv_003,2024-10-19 17:57:21.175065+00:00,agv_003,38.8,0.04,41.2,1181.6,1.8,1463.1,yes,en_route,149.1,104.6,127.6,183.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:57:41.355653+00:00,agv_003,1.2,0.28,23.6,998.3,0.8,96.1,no,rerouting,362.0,171.0,143.2,161.1
AGV - agv_003,AGV,agv_003,2024-10-19 17:58:01.437710+00:00,agv_003,25.9,0.28,5.2,1416.1,1.0,137.9,no,rerouting,42.8,65.6,101.0,34.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:58:21.558000+00:00,agv_003,11.1,0.2,15.8,518.3,3.1,417.3,no,waiting,406.4,25.6,161.0,121.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:58:41.030378+00:00,agv_003,24.5,0.22,27.8,803.3,0.2,1174.9,no,rerouting,65.1,19.7,71.9,4.6
AGV - agv_003,AGV,agv_003,2024-10-19 17:59:00.931030+00:00,agv_003,17.0,0.22,37.2,1360.3,3.4,559.6,yes,en_route,449.3,142.4,76.6,19.7
AGV - agv_003,AGV,agv_003,2024-10-19 17:59:20.761815+00:00,agv_003,25.6,0.39,14.3,335.2,2.7,551.9,yes,en_route,327.1,34.6,63.1,73.5
AGV - agv_003,AGV,agv_003,2024-10-19 17:59:41.387943+00:00,agv_003,23.0,0.13,79.4,481.8,2.6,1923.0,yes,waiting,194.9,126.9,138.8,70.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:00:00.999415+00:00,agv_003,40.1,0.17,62.9,357.0,0.8,1260.7,yes,waiting,431.4,60.9,114.5,142.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:00:21.009362+00:00,agv_003,47.3,0.38,76.3,276.9,3.2,1531.2,yes,rerouting,176.0,45.1,176.6,0.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:00:43.291983+00:00,agv_003,19.2,0.3,26.8,560.5,2.5,1774.1,yes,en_route,76.3,79.7,194.5,133.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:01:01.057332+00:00,agv_003,15.8,0.1,71.9,1128.6,2.5,882.9,yes,en_route,43.0,179.1,10.7,146.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:01:21.222534+00:00,agv_003,1.5,0.28,23.5,610.4,2.6,140.8,no,rerouting,327.0,18.7,166.5,169.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:01:41.246509+00:00,agv_003,22.3,0.31,99.8,225.1,2.6,1551.7,no,rerouting,92.8,162.5,131.9,11.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:02:01.892548+00:00,agv_003,34.2,0.2,48.7,1178.5,1.1,1274.3,yes,waiting,12.7,51.8,58.1,4.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:02:20.168571+00:00,agv_003,31.6,0.45,35.3,604.7,1.1,925.1,no,rerouting,171.0,190.5,47.9,130.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:02:40.704438+00:00,agv_003,25.3,0.13,81.6,62.9,5.0,347.3,no,waiting,273.9,194.4,73.5,190.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:03:01.208216+00:00,agv_003,29.1,0.43,25.2,1159.1,2.5,758.6,no,rerouting,105.8,21.9,176.0,196.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:03:21.072354+00:00,agv_003,9.9,0.08,50.4,838.7,4.5,1778.1,no,en_route,80.6,169.3,45.3,38.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:03:40.609354+00:00,agv_003,31.0,0.13,90.7,1032.2,1.6,1646.7,yes,en_route,22.4,83.3,83.9,26.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:04:01.075022+00:00,agv_003,39.2,0.3,72.7,1435.3,1.0,1354.1,yes,waiting,26.4,89.6,137.4,140.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:04:20.943907+00:00,agv_003,3.2,0.2,50.6,1280.1,4.7,1187.3,yes,waiting,66.2,189.4,42.8,78.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:04:41.140556+00:00,agv_003,32.7,0.01,1.0,616.6,2.7,317.9,no,en_route,55.5,64.6,135.1,29.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:05:02.165382+00:00,agv_003,49.1,0.02,35.3,1428.0,4.1,1027.6,yes,waiting,247.5,123.9,7.4,21.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:05:21.067034+00:00,agv_003,14.9,0.37,71.7,914.8,1.7,1967.7,no,waiting,495.4,63.6,81.4,130.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:05:40.560980+00:00,agv_003,5.2,0.17,40.0,772.2,1.6,990.0,no,en_route,128.1,19.7,122.3,86.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:06:01.295660+00:00,agv_003,3.8,0.49,37.3,1080.4,0.8,622.7,yes,waiting,134.2,39.2,123.4,171.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:06:20.880392+00:00,agv_003,39.4,0.42,11.5,1171.6,2.8,496.8,no,rerouting,420.2,196.3,191.5,180.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:06:40.876991+00:00,agv_003,32.1,0.0,91.3,76.5,2.2,441.9,no,rerouting,159.9,139.8,157.6,113.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:07:01.725163+00:00,agv_003,11.6,0.43,38.9,1026.2,1.3,1998.5,yes,waiting,470.2,13.2,150.9,186.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:07:21.414345+00:00,agv_003,30.8,0.2,61.5,795.1,4.6,455.6,no,waiting,271.3,68.2,159.5,170.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:07:43.316213+00:00,agv_003,11.2,0.34,61.6,1261.2,3.7,64.7,no,en_route,419.0,38.1,7.4,84.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:08:01.709808+00:00,agv_003,27.6,0.17,92.8,808.5,4.9,1228.2,no,rerouting,338.0,147.6,4.1,83.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:08:21.518592+00:00,agv_003,22.0,0.0,4.6,405.4,3.8,368.4,yes,en_route,316.8,160.6,115.5,172.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:08:41.040919+00:00,agv_003,21.5,0.26,28.6,878.6,1.9,843.3,yes,waiting,124.7,76.6,88.0,191.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:09:01.077172+00:00,agv_003,30.6,0.36,70.5,886.7,0.2,1083.6,no,rerouting,175.6,144.3,176.7,20.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:09:20.530522+00:00,agv_003,5.8,0.35,70.7,1269.1,3.4,1213.1,yes,waiting,474.1,25.6,174.6,25.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:09:40.847836+00:00,agv_003,43.6,0.35,93.0,1042.7,2.2,494.0,yes,waiting,417.3,161.8,148.1,69.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:10:00.708463+00:00,agv_003,32.6,0.34,63.9,794.1,3.6,1786.9,no,waiting,431.9,4.6,1.5,62.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:10:20.799552+00:00,agv_003,12.0,0.23,30.9,438.4,1.8,1187.0,no,en_route,133.3,177.5,59.4,136.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:10:41.032700+00:00,agv_003,22.7,0.26,4.8,1031.1,0.6,531.1,no,en_route,243.9,33.1,137.4,189.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:11:01.800751+00:00,agv_003,18.1,0.29,59.2,485.2,4.3,1218.4,yes,waiting,356.1,170.3,165.4,153.4
